tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
8195,1789624233790000,0.207412720,-0.599959373,1.346124649,0.032722533,1,-39.998142242,0.977113426,86.464218140,4172,139.100000000,139.066666667,0.337431252,1,0,0,1,0,1
8196,1789624233805000,0.209251404,-0.599949718,1.312812805,0.033362553,1,-40.329910278,0.977099180,86.402656555,4173,139.133333333,139.083333333,0.337431252,1,0,0,1,0,1
8197,1789624233823000,0.207183838,-0.599123418,1.277339935,0.035542678,1,-40.658321381,0.976969361,86.331375122,4173,139.133333333,139.100000000,0.336057901,1,0,0,1,0,1
8198,1789624233839000,0.209114075,-0.599054813,1.244060516,0.033335421,1,-40.986732483,0.976839602,86.260093689,4174,139.166666667,139.116666667,0.336057901,1,0,0,1,0,1
8199,1789624233855000,0.205558777,-0.598416686,1.208646774,0.035597481,1,-41.311527252,0.976548672,86.178779602,4174,139.166666667,139.133333333,0.334818929,1,0,0,1,0,1
8200,1789624233873000,0.207725525,-0.598326683,1.175428391,0.033289097,1,-41.636322021,0.976257741,86.097465515,4175,139.200000000,139.150000000,0.334818929,1,0,0,1,0,1
8201,1789624233890000,0.203765869,-0.598029137,1.140766144,0.034888949,1,-41.958129883,0.975775361,86.007812500,4175,139.200000000,139.166666667,0.334063172,1,0,0,1,0,1
8202,1789624233906000,0.206306458,-0.597919226,1.107593536,0.033269934,1,-42.279933929,0.975293040,85.918159485,4176,139.233333333,139.183333333,0.334059477,1,0,0,1,0,1
8203,1789624233923000,0.202186584,-0.597819328,1.073394775,0.034446169,1,-42.599037170,0.974599719,85.821090698,4176,139.233333333,139.200000000,0.333541155,1,0,0,1,0,1
8204,1789624233940000,0.205253601,-0.597671747,1.040250778,0.033285927,1,-42.918144226,0.973906457,85.724029541,4177,139.266666667,139.216666667,0.333542615,1,0,0,1,0,1
8205,1789624233955000,0.201271057,-0.597696304,1.006347656,0.034136239,1,-43.234642029,0.973006606,85.620086670,4177,139.266666667,139.233333333,0.333130300,1,0,0,1,0,1
8206,1789624233973000,0.204940796,-0.597499371,0.973255157,0.033295933,1,-43.551143646,0.972106814,85.516143799,4178,139.300000000,139.250000000,0.333133906,1,0,0,1,0,1
8207,1789624233990000,0.201354980,-0.597622395,0.939558029,0.033887602,1,-43.865043640,0.971031725,85.405647278,4178,139.300000000,139.266666667,0.332781971,1,0,0,1,0,1
8208,1789624234006000,0.205810547,-0.597371578,0.906522751,0.033335336,1,-44.178943634,0.969956636,85.295150757,4179,139.333333333,139.283333333,0.332781971,1,0,0,1,0,1
8209,1789624234022000,0.202896118,-0.597593307,0.873010635,0.033639334,1,-44.490207672,0.968761563,85.178314209,4179,139.333333333,139.300000000,0.332471818,1,0,0,1,0,1
8210,1789624234039000,0.208297729,-0.597290039,0.840074539,0.033377472,1,-44.801471710,0.967566490,85.061477661,4180,139.366666667,139.316666667,0.332471818,1,0,0,1,0,1
8211,1789624234056000,0.206314087,-0.597619057,0.806758881,0.033376284,1,-45.110042572,0.966323733,84.938461304,4180,139.366666667,139.333333333,0.332190514,1,0,0,1,0,1
8212,1789624234073000,0.212951660,-0.597276688,0.774009705,0.033416808,1,-45.418613434,0.965080917,84.815437317,4181,139.400000000,139.350000000,0.332193345,1,0,0,1,0,1
8213,1789624234089000,0.205558777,-0.598081589,0.773763657,0.007440640,1,-45.724437714,0.963870466,84.686355591,4181,139.400000000,139.366666667,0.331951886,1,0,0,1,0,1
8214,1789624234106000,0.205566406,-0.598093987,0.773830414,0.000068326,1,-46.030261993,0.962660015,84.557266235,4182,139.433333333,139.383333333,0.331954837,1,0,0,1,0,1
8215,1789624234123000,0.198226929,-0.598992348,0.773639679,0.007396713,1,-46.333278656,0.961559653,84.422203064,4182,139.433333333,139.400000000,0.331756502,1,0,0,1,0,1
8216,1789624234139000,0.207527161,-0.597432137,0.741462708,0.033530377,1,-46.636295319,0.960459352,84.287139893,4183,139.466666667,139.416666667,0.331756502,1,0,0,1,0,1
8217,1789624234156000,0.200294495,-0.598406792,0.741313934,0.007299558,1,-46.936447144,0.959536195,84.146171570,4183,139.466666667,139.433333333,0.331608266,1,0,0,1,0,1
8218,1789624234173000,0.200294495,-0.598407745,0.741367340,0.000053414,1,-47.236595154,0.958613098,84.005203247,4184,139.500000000,139.450000000,0.331604809,1,0,0,1,0,1
8219,1789624234189000,0.193138123,-0.599416733,0.741241455,0.007228248,1,-47.533813477,0.957917213,83.858383179,4184,139.500000000,139.466666667,0.331504673,1,0,0,1,0,1
8220,1789624234207000,0.193046570,-0.598368645,0.741287231,0.001053074,1,-47.831035614,0.957221270,83.711570740,4185,139.533333333,139.483333333,0.331504732,1,0,0,1,0,1
8221,1789624234222000,0.186004639,-0.599381447,0.741199493,0.007114932,1,-48.125267029,0.956782341,83.558959961,4185,139.533333333,139.500000000,0.331454933,1,0,0,1,0,1
8222,1789624234240000,0.185989380,-0.599378586,0.741237640,0.000041185,1,-48.419494629,0.956343412,83.406341553,4186,139.566666667,139.516666667,0.331455052,1,0,0,1,0,1
8223,1789624234256000,0.178970337,-0.599248886,0.741176605,0.007020507,1,-48.710662842,0.956170380,83.247985840,4186,139.566666667,139.533333333,0.331444561,1,0,0,1,0,1
8224,1789624234274000,0.178970337,-0.599243164,0.741214752,0.000038574,1,-49.001831055,0.955997348,83.089630127,4187,139.600000000,139.550000000,0.331444561,1,0,0,1,0,1
8225,1789624234290000,0.172164917,-0.600178719,0.741184235,0.006869493,1,-49.289871216,0.956079721,82.925590515,4187,139.600000000,139.566666667,0.331475705,1,0,0,1,0,1
8226,1789624234307000,0.172164917,-0.600173473,0.741207123,0.000023482,1,-49.577911377,0.956162095,82.761550903,4188,139.633333333,139.583333333,0.331475705,1,0,0,1,0,1
8227,1789624234322000,0.165359497,-0.599736214,0.741207123,0.006819453,1,-49.862754822,0.956473291,82.591896057,4188,139.633333333,139.600000000,0.331539810,1,0,0,1,0,1
8228,1789624234339000,0.165359497,-0.599730492,0.741233826,0.000027309,1,-50.147602081,0.956784487,82.422241211,4189,139.666666667,139.616666667,0.331543118,1,0,0,1,0,1
8229,1789624234357000,0.158790588,-0.600504398,0.741245270,0.006614350,1,-50.429191589,0.957285881,82.247055054,4189,139.666666667,139.633333333,0.331636965,1,0,0,1,0,1
8230,1789624234373000,0.158790588,-0.600499153,0.741264343,0.000019782,1,-50.710777283,0.957787275,82.071868896,4190,139.700000000,139.650000000,0.331633747,1,0,0,1,0,1
8231,1789624234391000,0.152267456,-0.600105762,0.741306305,0.006535118,1,-50.989044189,0.958432555,81.891250610,4190,139.700000000,139.666666667,0.331746668,1,0,0,1,0,1
8232,1789624234407000,0.152267456,-0.600100994,0.741329193,0.000023380,1,-51.267311096,0.959077835,81.710624695,4191,139.733333333,139.683333333,0.331750810,1,0,0,1,0,1
8233,1789624234423000,0.145935059,-0.600681305,0.741382599,0.006359156,1,-51.542205811,0.959817648,81.524673462,4191,139.733333333,139.700000000,0.331881762,1,0,0,1,0,1
8234,1789624234439000,0.145935059,-0.600677013,0.741397858,0.000015851,1,-51.817096710,0.960557461,81.338722229,4192,139.766666667,139.716666667,0.331878603,1,0,0,1,0,1
8235,1789624234456000,0.139724731,-0.601165771,0.741462708,0.006229868,1,-52.088569641,0.961342990,81.147567749,4192,139.766666667,139.733333333,0.332021385,1,0,0,1,0,1
8236,1789624234472000,0.139656067,-0.600141048,0.741500854,0.001027729,1,-52.360046387,0.962128520,80.956405640,4193,139.800000000,139.750000000,0.332028896,1,0,0,1,0,1
8237,1789624234489000,0.133560181,-0.600545883,0.741573334,0.006109744,1,-52.628067017,0.962914944,80.760177612,4193,139.800000000,139.766666667,0.332176328,1,0,0,1,0,1
8238,1789624234506000,0.154747009,-0.599720001,0.715499878,0.033606380,1,-52.896091461,0.963701367,80.563941956,4194,139.833333333,139.783333333,0.332183927,1,0,0,1,0,1
8239,1789624234523000,0.148757935,-0.600047112,0.715599060,0.005998821,1,-53.160629272,0.964450300,80.362762451,4194,139.833333333,139.800000000,0.332346231,1,0,0,1,0,1
8240,1789624234539000,0.148757935,-0.600043297,0.715610504,0.000012063,1,-53.425163269,0.965199232,80.161590576,4195,139.866666667,139.816666667,0.332338572,1,0,0,1,0,1
