tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
1474,1789626379340000,-0.176757813,-0.599006295,-0.530441284,0.025459664,1,-66.651374817,0.977493405,-43.347461700,0,27.116666667,0.000000000,0.000000000,1,0,0,1,0,1
1475,1789626379356000,-0.171188354,-0.599006414,-0.505664825,0.025394719,1,-66.621795654,0.977493405,-43.756019592,0,27.133333333,0.000000000,0.000000000,1,0,0,1,0,1
1476,1789626379374000,-0.165641785,-0.599006534,-0.480960846,0.025318986,1,-66.592170715,0.977493405,-44.164813995,0,27.150000000,0.000000000,0.000000000,1,0,0,1,0,1
1477,1789626379392000,-0.160156250,-0.599006534,-0.456325531,0.025238657,1,-66.562484741,0.977493465,-44.573848724,0,27.166666667,0.000000000,0.000000000,1,0,0,1,0,1
1478,1789626379408000,-0.154685974,-0.599006474,-0.431770325,0.025157148,1,-66.532752991,0.977493465,-44.983119965,0,27.183333333,0.000000000,0.000000000,1,0,0,1,0,1
1479,1789626379424000,-0.149269104,-0.599006414,-0.407318115,0.025045021,1,-66.502967834,0.977493465,-45.392627716,0,27.200000000,0.000000000,0.000000000,1,0,0,1,0,1
1480,1789626379441000,-0.143928528,-0.599006414,-0.382934570,0.024961552,1,-66.473136902,0.977493465,-45.802371979,0,27.216666667,0.000000000,0.000000000,1,0,0,1,0,1
1481,1789626379458000,-0.138610840,-0.599006355,-0.358627319,0.024882127,1,-66.443252563,0.977493465,-46.212352753,0,27.233333333,0.000000000,0.000000000,1,0,0,1,0,1
1482,1789626379474000,-0.133361816,-0.599006534,-0.334426880,0.024763148,1,-66.413314819,0.977493525,-46.622570038,0,27.250000000,0.000000000,0.000000000,1,0,0,1,0,1
1483,1789626379491000,-0.128158569,-0.599006474,-0.310325623,0.024656529,1,-66.383331299,0.977493525,-47.033023834,0,27.266666667,0.000000000,0.000000000,1,0,0,1,0,1
1484,1789626379507000,-0.123016357,-0.599006355,-0.286319733,0.024550460,1,-66.353294373,0.977493525,-47.443714142,0,27.283333333,0.000000000,0.000000000,1,0,0,1,0,1
1485,1789626379524000,-0.117927551,-0.599006534,-0.262432098,0.024423657,1,-66.323219299,0.977493525,-47.854637146,0,27.300000000,0.000000000,0.000000000,1,0,0,1,0,1
1486,1789626379540000,-0.112915039,-0.599006414,-0.238643646,0.024310816,1,-66.293083191,0.977493525,-48.265796661,0,27.316666667,0.000000000,0.000000000,1,0,0,1,0,1
1487,1789626379558000,-0.107955933,-0.599006474,-0.214965820,0.024191571,1,-66.262886047,0.977493525,-48.677188873,0,27.333333333,0.000000000,0.000000000,1,0,0,1,0,1
1488,1789626379574000,-0.103057861,-0.599006474,-0.191398621,0.024070812,1,-66.232650757,0.977493525,-49.088813782,0,27.350000000,0.000000000,0.000000000,1,0,0,1,0,1
1489,1789626379591000,-0.098213196,-0.599006355,-0.167934418,0.023959123,1,-66.202362061,0.977493525,-49.500675201,0,27.366666667,0.000000000,0.000000000,1,0,0,1,0,1
