tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
139,-0.000001907,-0.599932253,2.614257813,1,1,1,0.000000000,0.000000000,0.000000000,6.809691906,0,-0.000000000,0.000000000,0.000000000
140,0.000000000,-0.599934697,2.614990234,1,1,1,0.000000000,0.000000000,0.000000000,6.853637218,0,-0.000000000,0.000000000,0.000000000
141,-0.000001907,-0.599937081,2.615722656,1,1,1,0.000000000,0.000000000,0.000000000,6.898498058,0,-0.000000000,0.000000000,0.000000000
142,-0.000001907,-0.599939525,2.616455078,1,1,1,0.000000000,0.000000000,0.000000000,6.942443371,0,-0.000000000,0.000000000,0.000000000
143,-0.000001907,-0.599941969,2.617187500,1,1,1,0.000000000,0.000000000,0.000000000,6.986388683,0,-0.000000000,0.000000000,0.000000000
144,0.000000000,-0.599944293,2.617919922,1,1,1,0.000000000,0.000000000,0.000000000,7.030333996,0,-0.000000000,0.000000000,0.000000000
145,-0.000001907,-0.599946618,2.618637085,1,1,1,0.000000000,0.000000000,0.000000000,7.074279308,0,-0.000000000,0.000000000,0.000000000
146,-0.000001907,-0.599949062,2.619369507,1,1,1,0.000000000,0.000000000,0.000000000,7.117309093,0,-0.000000000,0.000000000,0.000000000
147,-0.000001907,-0.599951446,2.620101929,1,1,1,0.000000000,0.000000000,0.000000000,7.161254406,0,-0.000000000,0.000000000,0.000000000
148,0.000000000,-0.599953830,2.620819092,1,1,1,0.000000000,0.000000000,0.000000000,7.205199718,0,-0.000000000,0.000000000,0.000000000
149,-0.000001907,-0.599956214,2.621551514,1,1,1,0.000000000,0.000000000,0.000000000,7.248229504,0,-0.000000000,0.000000000,0.000000000
150,-0.000001907,-0.599958539,2.622268677,1,1,1,0.000000000,0.000000000,0.000000000,7.292174816,0,-0.000000000,0.000000000,0.000000000
151,-0.000001907,-0.599961936,2.623001099,1,1,1,0.000000000,0.000000000,0.000000000,7.335204601,0,0.000000000,0.000000000,0.000000000
