tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
193,1,1,-0.011013031,-0.600056648,2.652267456,0.000671391,0.152252197,0.152252197,9.094848633,0
194,1,1,-0.011013031,-0.600058794,2.652938843,0.000671390,0.152923584,0.152923584,9.135131836,0
195,1,1,-0.011014938,-0.600063622,2.653610229,0.000671407,0.153594971,0.153594971,9.175414085,0
196,1,1,-0.011014938,-0.600063205,2.654281616,0.000671387,0.154266357,0.154266357,9.215698242,0
197,1,1,-0.011014938,-0.600065351,2.654937744,0.000656131,0.154922485,0.154922485,9.255980492,0
198,1,1,-0.011014938,-0.600067616,2.655609131,0.000671391,0.155593872,0.155593872,9.295348167,0
199,1,1,-0.011014938,-0.600069761,2.656280518,0.000671390,0.156265259,0.156265259,9.335631371,0
200,1,1,-0.011014938,-0.600071907,2.656951904,0.000671390,0.156921387,0.156921387,9.375914574,0
201,1,1,-0.011014938,-0.600074172,2.657608032,0.000656132,0.157592773,0.157592773,9.415282249,0
202,1,1,-0.011014938,-0.600076318,2.658264160,0.000656131,0.158248901,0.158248901,9.455565453,0
203,1,1,-0.011014938,-0.600078464,2.658935547,0.000671390,0.158920288,0.158920288,9.494933128,0
204,1,1,-0.011014938,-0.600080609,2.659591675,0.000656131,0.159576416,0.159576416,9.535216331,0
205,1,1,-0.011014938,-0.600082755,2.660247803,0.000656131,0.160232544,0.160232544,9.574584007,0
206,1,1,-0.011014938,-0.600084901,2.660919189,0.000671390,0.160903931,0.160903931,9.613951683,0
207,1,1,-0.011014938,-0.600087166,2.661575317,0.000656132,0.161560059,0.161560059,9.654234886,0
208,1,1,-0.011014938,-0.600089312,2.662231445,0.000656131,0.162216187,0.162216187,9.693602562,0
209,1,1,-0.011014938,-0.600091457,2.662887573,0.000656131,0.162872314,0.162872314,9.732970238,0
210,1,1,-0.011014938,-0.600093603,2.663543701,0.000656131,0.163528442,0.163528442,9.772337914,0
211,1,1,-0.011014938,-0.600095630,2.664184570,0.000640872,0.164169312,0.164169312,9.811705589,0
212,1,1,-0.011014938,-0.600097775,2.664840698,0.000656131,0.164825439,0.164825439,9.850157738,0
213,1,1,-0.011014938,-0.600099921,2.665496826,0.000656131,0.165481567,0.165481567,9.889525414,0
214,1,1,-0.011014938,-0.600102067,2.666137695,0.000640873,0.166122437,0.166122437,9.928893089,0
215,1,1,-0.011014938,-0.600104213,2.666793823,0.000656131,0.166778564,0.166778564,9.967345238,0
216,1,1,-0.011014938,-0.600106239,2.667434692,0.000640872,0.167419434,0.167419434,10.006712914,0
217,1,1,-0.011014938,-0.600108504,2.668106079,0.000671391,0.168075562,0.168075562,10.045165062,0
218,1,1,-0.011014938,-0.600110531,2.668731689,0.000625614,0.168716431,0.168716431,10.084532738,0
219,1,1,-0.011014938,-0.600112677,2.669372559,0.000640873,0.169357300,0.169357300,10.122984886,0
220,1,1,-0.011014938,-0.600114822,2.670028687,0.000656131,0.170013428,0.170013428,10.161437035,0
221,1,1,-0.011013031,-0.600116968,2.670669556,0.000640876,0.170654297,0.170654297,10.200804710,0
222,1,1,-0.011013031,-0.600118995,2.671310425,0.000640872,0.171295166,0.171295166,10.239256859,0
223,1,1,-0.011013031,-0.600121140,2.671951294,0.000640873,0.171936035,0.171936035,10.277709007,0
224,1,1,-0.011013031,-0.600123286,2.672592163,0.000640873,0.172576904,0.172576904,10.316161156,0
225,1,1,-0.011013031,-0.600125313,2.673217773,0.000625614,0.173202515,0.173202515,10.354613304,0
226,1,1,-0.011013031,-0.600127339,2.673858643,0.000640872,0.173843384,0.173843384,10.392149925,0
227,1,1,-0.011013031,-0.600129485,2.674499512,0.000640873,0.174484253,0.174484253,10.430602074,0
228,1,1,-0.011013031,-0.600131512,2.675140381,0.000640872,0.175125122,0.175125122,10.469054222,0
229,1,1,-0.011014938,-0.600133538,2.675765991,0.000625617,0.175750732,0.175750732,10.507506371,0
230,1,1,-0.011014938,-0.600135684,2.676406860,0.000640873,0.176391602,0.176391602,10.545042992,0
231,1,1,-0.011014938,-0.600137711,2.677032471,0.000625614,0.177017212,0.177017212,10.583495140,0
232,1,1,-0.011014938,-0.600139737,2.677658081,0.000625614,0.177642822,0.177642822,10.621031761,0
233,1,1,-0.011013031,-0.600141883,2.678314209,0.000656134,0.178283691,0.178283691,10.658568382,0
234,1,1,-0.011013031,-0.600143909,2.678924561,0.000610355,0.178909302,0.178909302,10.697020531,0
235,1,1,-0.011013031,-0.600145936,2.679550171,0.000625614,0.179534912,0.179534912,10.734557152,0
236,1,1,-0.011013031,-0.600148082,2.680175781,0.000625614,0.180160522,0.180160522,10.772093773,0
237,1,1,-0.011013031,-0.600150108,2.680801392,0.000625614,0.180786133,0.180786133,10.809630394,0
238,1,1,-0.011013031,-0.600152135,2.681427002,0.000625614,0.181411743,0.181411743,10.847167015,0
239,1,1,-0.011014938,-0.600154161,2.682052612,0.000625617,0.182037354,0.182037354,10.884703636,0
