tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
302,1,1,-0.175149918,-0.599783778,2.031494141,0.033005390,0.219299316,0.219299316,13.124083519,1
303,1,1,-0.160156250,-0.599807739,2.061309814,0.033373419,0.219848633,0.219848633,13.157958031,1
304,1,1,-0.140449524,-0.599728346,2.088729858,0.033767145,0.220413208,0.220413208,13.190917015,1
305,1,1,-0.121154785,-0.599729538,2.116455078,0.033778317,0.220977783,0.220977783,13.224791527,0
306,1,1,-0.137317657,-0.599672377,2.098648071,0.024048517,0.221527100,0.221527100,13.258666039,1
307,1,1,-0.152948380,-0.599660277,2.078262329,0.025688482,0.222091675,0.222091675,13.291625023,1
308,1,1,-0.167507172,-0.599666059,2.055068970,0.027384127,0.222640991,0.222640991,13.325499535,1
309,1,1,-0.180570602,-0.599659622,2.029403687,0.028798612,0.223205566,0.223205566,13.358458519,1
310,1,1,-0.189254761,-0.599652410,2.000274658,0.030395970,0.223754883,0.223754883,13.392333031,1
311,1,1,-0.197788239,-0.599649191,1.970275879,0.031188892,0.224304199,0.224304199,13.425292015,1
312,1,1,-0.201332092,-0.599646449,1.938186646,0.032284327,0.224853516,0.224853516,13.458250999,1
313,1,1,-0.200876236,-0.599736512,1.905410767,0.032779172,0.225402832,0.225402832,13.491209984,1
314,1,1,-0.200983047,-0.599645138,1.872650146,0.032760922,0.225952148,0.225952148,13.524168968,1
315,1,1,-0.200994492,-0.599644661,1.839889526,0.032760620,0.226501465,0.226501465,13.557127953,1
316,1,1,-0.200998306,-0.599646330,1.807113647,0.032775879,0.227050781,0.227050781,13.590086937,1
317,1,1,-0.200998306,-0.599648118,1.774353027,0.032760620,0.227600098,0.227600098,13.623045921,1
318,1,1,-0.200998306,-0.599650145,1.741592407,0.032760620,0.228149414,0.228149414,13.656004906,1
319,1,1,-0.201000214,-0.599651694,1.708847046,0.032745361,0.228698730,0.228698730,13.688963890,1
320,1,1,-0.200998306,-0.599653482,1.676101685,0.032745361,0.229248047,0.229248047,13.721922874,1
321,1,1,-0.201000214,-0.599655271,1.643341064,0.032760620,0.229782104,0.229782104,13.754881859,1
322,1,1,-0.201000214,-0.599657059,1.610595703,0.032745361,0.230331421,0.230331421,13.786925316,1
323,1,1,-0.201000214,-0.599658966,1.577850342,0.032745361,0.230865479,0.230865479,13.819884300,1
