tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
5310,1789625024303000,0.177162170,-0.599908948,0.996923447,0.000013495,1,-30.237642288,0.977203012,88.049011230,2731,91.033333333,90.983333333,0.329007447,1,1,1,0,0,1
5311,1789625024319000,0.176155090,-0.599919856,0.997610092,0.001218939,1,-30.564273834,0.977204382,88.004180908,2731,91.033333333,91.000000000,0.329693675,1,1,1,0,0,1
5312,1789625024337000,0.176177979,-0.599909306,0.997606277,0.000025490,1,-30.890905380,0.977205753,87.959342957,2732,91.066666667,91.016666667,0.329694718,1,1,1,0,0,1
5313,1789625024354000,0.175178528,-0.599919915,0.998285294,0.001208337,1,-31.218074799,0.977206767,87.913414001,2732,91.066666667,91.033333333,0.330377519,1,1,1,0,0,1
5314,1789625024369000,0.175186157,-0.599518895,0.998277664,0.000401165,1,-31.545242310,0.977207780,87.867485046,2733,91.100000000,91.050000000,0.330375612,1,1,1,0,0,1
5315,1789625024387000,0.174179077,-0.600050151,0.998958588,0.001326688,1,-31.872943878,0.977208316,87.820457458,2733,91.100000000,91.066666667,0.331058770,1,1,1,0,0,1
5316,1789625024404000,0.174186707,-0.599520743,0.998960495,0.000529467,1,-32.200645447,0.977208853,87.773429871,2734,91.133333333,91.083333333,0.331058770,1,1,1,0,0,1
5317,1789625024421000,0.173187256,-0.600052118,0.999635696,0.001318013,1,-32.528869629,0.977208972,87.725296021,2734,91.133333333,91.100000000,0.331734806,1,1,1,0,0,1
5318,1789625024437000,0.173187256,-0.599520802,0.999633789,0.000531319,1,-32.857093811,0.977209091,87.677162170,2735,91.166666667,91.116666667,0.331734806,1,1,1,0,0,1
5319,1789625024452000,0.172187805,-0.600051761,1.000307083,0.001316869,1,-33.185836792,0.977208674,87.627914429,2735,91.166666667,91.133333333,0.332411319,1,1,1,0,0,1
5320,1789625024470000,0.172172546,-0.599520862,1.000303268,0.000531132,1,-33.514575958,0.977208257,87.578659058,2736,91.200000000,91.150000000,0.332408696,1,1,1,0,0,1
