tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
9552,1789625094992000,-0.023620605,-0.598984540,-1.959767342,0.033332162,1,-20.913505554,0.977093816,88.997589111,0,161.733333333,0.000000000,0.000000000,1,0,0,1,0,1
9553,1789625095009000,-0.021499634,-0.598984838,-1.993031502,0.033331711,1,-21.228790283,0.977101326,88.970130920,0,161.750000000,0.000000000,0.000000000,1,0,0,1,0,1
9554,1789625095025000,-0.019325256,-0.598985314,-2.026290894,0.033330392,1,-21.544385910,0.977108717,88.942100525,0,161.766666667,0.000000000,0.000000000,1,0,0,1,0,1
9555,1789625095042000,-0.017097473,-0.598985314,-2.059547424,0.033331063,1,-21.860288620,0.977115750,88.913505554,0,161.783333333,0.000000000,0.000000000,1,0,0,1,0,1
9556,1789625095059000,-0.014793396,-0.598986030,-2.092794418,0.033326738,1,-22.176502228,0.977122664,88.884330750,0,161.800000000,0.000000000,0.000000000,1,0,0,1,0,1
9557,1789625095075000,-0.012397766,-0.598986268,-2.126038551,0.033330336,1,-22.493022919,0.977129340,88.854606628,0,161.816666667,0.000000000,0.000000000,1,0,0,1,0,1
9558,1789625095092000,-0.009902954,-0.598986566,-2.159272194,0.033327151,1,-22.809850693,0.977135777,88.824310303,0,161.833333333,0.000000000,0.000000000,1,0,0,1,0,1
9559,1789625095108000,-0.015151978,-0.598987281,-2.126321793,0.033365868,1,-23.126985550,0.977141976,88.793464661,0,161.850000000,0.000000000,0.000000000,1,0,0,1,0,1
9560,1789625095125000,-0.020393372,-0.598987341,-2.093363762,0.033372205,1,-23.444425583,0.977147937,88.762062073,0,161.866666667,0.000000000,0.000000000,1,0,0,1,0,1
9561,1789625095141000,-0.025627136,-0.598987937,-2.060407639,0.033369124,1,-23.762168884,0.977153718,88.730102539,0,161.883333333,0.000000000,0.000000000,1,0,0,1,0,1
9562,1789625095159000,-0.030838013,-0.598988295,-2.027447701,0.033369306,1,-24.080217361,0.977159202,88.697593689,0,161.900000000,0.000000000,0.000000000,1,0,0,1,0,1
9563,1789625095175000,-0.036048889,-0.598988414,-1.994488716,0.033368364,1,-24.398567200,0.977164507,88.664543152,0,161.916666667,0.000000000,0.000000000,1,0,0,1,0,1
9564,1789625095192000,-0.041229248,-0.598988652,-1.961527824,0.033365499,1,-24.717218399,0.977169514,88.630950928,0,161.933333333,0.000000000,0.000000000,1,0,0,1,0,1
9565,1789625095209000,-0.046409607,-0.598988950,-1.928567886,0.033364557,1,-25.036170959,0.977174401,88.596817017,0,161.950000000,0.000000000,0.000000000,1,0,0,1,0,1
9566,1789625095226000,-0.051582336,-0.598989069,-1.895601273,0.033369966,1,-25.355422974,0.977178991,88.562141418,0,161.966666667,0.000000000,0.000000000,1,0,0,1,0,1
9567,1789625095242000,-0.056724548,-0.598989487,-1.862638474,0.033361483,1,-25.674974442,0.977183461,88.526931763,0,161.983333333,0.000000000,0.000000000,1,0,0,1,0,1
9568,1789625095260000,-0.061866760,-0.598989606,-1.829671860,0.033365250,1,-25.994825363,0.977187634,88.491188049,0,162.000000000,0.000000000,0.000000000,1,0,0,1,0,1
9569,1789625095275000,-0.067024231,-0.598989785,-1.796705246,0.033367604,1,-26.314971924,0.977191567,88.454902649,0,162.016666667,0.000000000,0.000000000,1,0,0,1,0,1
9570,1789625095292000,-0.072135925,-0.598989785,-1.763734818,0.033364329,1,-26.635414124,0.977195263,88.418098450,0,162.033333333,0.000000000,0.000000000,1,0,0,1,0,1
9571,1789625095308000,-0.077247620,-0.598989964,-1.730766296,0.033362448,1,-26.956151962,0.977198839,88.380752563,0,162.050000000,0.000000000,0.000000000,1,0,0,1,0,1
9572,1789625095325000,-0.082336426,-0.598990083,-1.697793961,0.033362716,1,-27.277183533,0.977202237,88.342880249,0,162.066666667,0.000000000,0.000000000,1,0,0,1,0,1
9573,1789625095343000,-0.087409973,-0.598990381,-1.664819717,0.033362277,1,-27.598508835,0.977205396,88.304481506,0,162.083333333,0.000000000,0.000000000,1,0,0,1,0,1
9574,1789625095358000,-0.092491150,-0.598990500,-1.631843567,0.033365324,1,-27.920125961,0.977208376,88.265556335,0,162.100000000,0.000000000,0.000000000,1,0,0,1,0,1
9575,1789625095375000,-0.097557068,-0.598990679,-1.598869324,0.033361118,1,-28.242034912,0.977211177,88.226104736,0,162.116666667,0.000000000,0.000000000,1,0,0,1,0,1
