tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
11321,1789625469294000,0.098381042,-0.600211024,1.464410305,0.013339673,1,-69.646987915,0.977472007,0.657891214,5736,191.200000000,191.166666667,0.383554101,1,1,0,0,0,1
11322,1789625469310000,0.111907959,-0.600231290,1.479890823,0.020557830,1,-69.625617981,0.977472723,0.274933308,5737,191.233333333,191.183333333,0.383553684,1,1,1,0,0,1
11323,1789625469325000,0.111679077,-0.600297213,1.499927759,0.020038351,1,-69.603973389,0.977473438,-0.108569890,5737,191.233333333,191.200000000,0.384113520,1,1,1,0,0,1
11324,1789625469342000,0.125587463,-0.600259900,1.521693468,0.025830034,1,-69.582321167,0.977474153,-0.492073059,5738,191.266666667,191.216666667,0.384113908,1,1,1,0,0,1
11325,1789625469359000,0.138671875,-0.600262523,1.544295073,0.026115788,1,-69.560394287,0.977474809,-0.876120389,5738,191.266666667,191.233333333,0.384672761,1,1,1,0,0,1
11326,1789625469375000,0.142997742,-0.600261748,1.895788670,0.351520211,1,-69.538475037,0.977475405,-1.260167718,5739,191.300000000,191.250000000,0.384672344,1,0,1,0,0,1
11327,1789625469392000,0.145484924,-0.600263655,1.863097668,0.032785479,1,-69.516288757,0.977476001,-1.644757748,5739,191.300000000,191.266666667,0.385229439,1,0,1,0,0,1
11328,1789625469410000,0.148223877,-0.600263834,1.829849482,0.033360813,1,-69.494102478,0.977476597,-2.029347897,5740,191.333333333,191.283333333,0.385229558,1,0,1,0,0,1
11329,1789625469425000,0.150726318,-0.600265980,1.797157288,0.032787830,1,-69.471656799,0.977477193,-2.414479733,5740,191.333333333,191.300000000,0.385785341,1,0,0,1,0,1
11330,1789625469443000,0.153472900,-0.600265861,1.763909340,0.033361200,1,-69.449211121,0.977477729,-2.799611807,5741,191.366666667,191.316666667,0.385785580,1,0,0,1,0,1
11331,1789625469459000,0.155998230,-0.600268126,1.731217384,0.032789346,1,-69.426513672,0.977478266,-3.185284138,5741,191.366666667,191.333333333,0.386339664,1,0,0,1,0,1
11332,1789625469476000,0.158744812,-0.600268066,1.697970152,0.033360489,1,-69.403816223,0.977478743,-3.570956230,5742,191.400000000,191.350000000,0.386339396,1,0,0,1,0,1
11333,1789625469493000,0.161270142,-0.600270212,1.665277004,0.032790534,1,-69.380874634,0.977479219,-3.957167864,5742,191.400000000,191.366666667,0.386892438,1,0,0,1,0,1
11334,1789625469509000,0.164039612,-0.600270152,1.632029295,0.033362858,1,-69.357940674,0.977479696,-4.343379498,5743,191.433333333,191.383333333,0.386891961,1,0,0,1,0,1
11335,1789625469525000,0.166587830,-0.600272179,1.599335670,0.032792781,1,-69.334762573,0.977480173,-4.730128765,5743,191.433333333,191.400000000,0.387443185,1,0,0,1,0,1
11336,1789625469543000,0.169364929,-0.600272179,1.566088676,0.033362776,1,-69.311584473,0.977480650,-5.116878033,5744,191.466666667,191.416666667,0.387443185,1,0,0,1,0,1
11337,1789625469559000,0.171928406,-0.600274086,1.533392906,0.032796111,1,-69.288177490,0.977481067,-5.504164219,5744,191.466666667,191.433333333,0.387992889,1,0,0,1,0,1
11338,1789625469576000,0.174697876,-0.600274265,1.500147343,0.033360716,1,-69.264770508,0.977481484,-5.891450405,5745,191.500000000,191.450000000,0.387992889,1,0,0,1,0,1
