tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15770,1789626281370000,0.096900940,-0.595460892,1.859409332,0.033332359,1,-63.407157898,0.956390262,-69.585029602,7960,265.366666667,265.316666667,0.406413108,1,0,0,1,0,1
15771,1789626281386000,0.094398499,-0.595451355,1.825180054,0.034320634,1,-63.275436401,0.955659270,-69.968139648,7960,265.366666667,265.333333333,0.405122697,1,0,0,1,0,1
15772,1789626281403000,0.098304749,-0.594821930,1.792083740,0.033331979,1,-63.143714905,0.954928279,-70.351242065,7961,265.400000000,265.350000000,0.405115485,1,0,0,1,0,1
15773,1789626281420000,0.090538025,-0.594893456,1.758445740,0.034523066,1,-63.002468109,0.953901708,-70.730033875,7961,265.400000000,265.366666667,0.404270887,1,0,0,1,0,1
15774,1789626281437000,0.094818115,-0.594225883,1.725372314,0.033355903,1,-62.861221313,0.952875137,-71.108825684,7962,265.433333333,265.383333333,0.404270887,1,0,0,1,0,1
15775,1789626281453000,0.086898804,-0.594738960,1.691841125,0.034457501,1,-62.709903717,0.951721787,-71.483001709,7962,265.433333333,265.400000000,0.403616220,1,0,0,1,0,1
15776,1789626281470000,0.091583252,-0.594083786,1.658798218,0.033379737,1,-62.558586121,0.950568378,-71.857177734,7963,265.466666667,265.416666667,0.403616220,1,0,0,1,0,1
15777,1789626281487000,0.085075378,-0.594849586,1.625267029,0.034165472,1,-62.397830963,0.949485421,-72.226776123,7963,265.466666667,265.433333333,0.403046370,1,0,0,1,0,1
15778,1789626281503000,0.090141296,-0.594233513,1.592269897,0.033389423,1,-62.237075806,0.948402405,-72.596366882,7964,265.500000000,265.450000000,0.403039366,1,0,0,1,0,1
15779,1789626281520000,0.084770203,-0.595162392,1.558784485,0.033926159,1,-62.067428589,0.947525859,-72.961395264,7964,265.500000000,265.466666667,0.402525365,1,0,0,1,0,1
15780,1789626281537000,0.090217590,-0.594603539,1.525825500,0.033410791,1,-61.897785187,0.946649313,-73.326416016,7965,265.533333333,265.483333333,0.402516842,1,0,0,1,0,1
15781,1789626281553000,0.085762024,-0.595613480,1.492385864,0.033750277,1,-61.719703674,0.946058154,-73.686874390,7965,265.533333333,265.500000000,0.402049273,1,0,0,1,0,1
15782,1789626281570000,0.091606140,-0.595115662,1.459484100,0.033420466,1,-61.541625977,0.945466995,-74.047332764,7966,265.566666667,265.516666667,0.402047575,1,0,0,1,0,1
